URL,Family,CurrentIndexability,Clicks,Impressions,Position,ContentWords,UniqueContentAssessment,IntentAssessment,StrategicValue,FinalTier,FinalAction,RedirectDestination,Reason
"https://anotherseoguru.com/el/solutions/personal-injury/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/personal-injury/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/personal-injury/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/personal-injury/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/personal-injury/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/personal-injury/content-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Competitive practice area; content and local signals decide.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Competitive practice area; content and local signals decide."
"https://anotherseoguru.com/el/solutions/personal-injury/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Competitive practice area; content and local signals decide.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Competitive practice area; content and local signals decide."
"https://anotherseoguru.com/el/solutions/personal-injury/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/personal-injury/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Competitive practice area; content and local signals decide.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Competitive practice area; content and local signals decide."
"https://anotherseoguru.com/el/solutions/personal-injury/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/personal-injury/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/personal-injury","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/financial-advisors/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Trust-led, regulated; research-heavy before contact.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Trust-led, regulated; research-heavy before contact."
"https://anotherseoguru.com/el/solutions/financial-advisors/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/financial-advisors","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/financial-advisors/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/financial-advisors","Outside the industry's core service set; the hub already satisfies this intent."
